region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,K3_C1_loading,K3_C1_relative_loading,K3_C2_loading,K3_C2_relative_loading,K3_C3_loading,K3_C3_relative_loading
MYS_07_36,1,117.75,4.25,36,7,True,692.3247769713043,0.4501288093838892,2151.987010698043,0.7829082346112143,103.37186223606578,0.053948582737019406
MYS_07_37,1,118.25,4.25,37,7,True,639.9819228956093,0.4160970552584351,1749.7400156656029,0.6365679067221711,113.6238565172136,0.05929898031845125
MYS_07_38,1,118.75,4.25,38,7,True,595.4096592723823,0.38711750603005385,1516.770186544994,0.5518118200321641,120.92427308158419,0.06310898352936606
MYS_08_02,1,100.75,4.75,2,8,True,412.709247847586,0.26833117712188176,2329.504449481055,0.8474903458969284,148.04191997864643,0.07726137070333944
MYS_08_03,1,101.25,4.75,3,8,True,362.23786331769446,0.23551619637573087,2275.0828878386683,0.8276913933296423,250.3525252571109,0.13065609567341985
MYS_08_04,1,101.75,4.75,4,8,True,299.81485481340064,0.19493062811235093,2051.5734826684984,0.7463770763979526,697.7436520564501,0.3641443650907193
MYS_08_05,1,102.25,4.75,5,8,True,247.62242592923332,0.16099667593565845,1699.270555931985,0.6182067570379954,1385.5279781275083,0.7230910728082854
MYS_08_06,1,102.75,4.75,6,8,True,209.4749269571916,0.1361943160253616,1389.5948286444886,0.5055445170954065,1798.0762926232883,0.9383952803185219
MYS_08_07,1,103.25,4.75,7,8,True,189.80274300627656,0.12340405192627207,1161.141783383295,0.4224316686126544,1868.557784034437,0.9751787578391219
MYS_08_08,1,103.75,4.75,8,8,True,180.48746178424872,0.11734753541116072,1002.9910465893666,0.364895301743212,1916.118218340743,1.0
MYS_08_29,1,114.25,4.75,29,8,True,636.3035314303631,0.41370547543091185,2464.3005310258136,0.8965301224894853,422.8097961010837,0.22065955641673018
MYS_08_30,1,114.75,4.75,30,8,True,612.4354953513443,0.3981871940982971,2436.6594869270057,0.8864741133543795,355.13698857671375,0.18534189862473288
MYS_08_31,1,115.25,4.75,31,8,True,558.7824430798208,0.3633035883945633,2394.1770943641272,0.8710187157157686,225.029860325533,0.11744048888611736
MYS_08_32,1,115.75,4.75,32,8,True,549.0113637972325,0.35695072564839964,2335.096067329265,0.8495246163810903,132.36681690310965,0.06908071518558616
MYS_08_33,1,116.25,4.75,33,8,True,565.1152296768732,0.36742097633997783,2259.8481260187773,0.8221488782392449,60.081719219110035,0.0313559563517629
MYS_08_34,1,116.75,4.75,34,8,True,638.4969455962959,0.415131567548135,2241.0673069702425,0.8153162822185692,28.4262003081602,0.014835306107978967
MYS_08_35,1,117.25,4.75,35,8,True,782.2970922112048,0.5086261107712797,2290.9070399785633,0.833448332825316,45.5546131791052,0.02377442724726718
MYS_08_36,1,117.75,4.75,36,8,True,791.6920786646468,0.514734449237752,2072.0622474336146,0.7538310352610306,83.27566876781164,0.043460611130728646
MYS_08_37,1,118.25,4.75,37,8,True,708.4145623131704,0.4605899053320366,1688.5988430377054,0.6143243117161585,135.13994838723005,0.07052798052525908
MYS_08_38,1,118.75,4.75,38,8,True,624.8012803262017,0.4062270566786601,1446.586755226508,0.5262785867740833,185.68623531909165,0.09690750473626106
MYS_09_01,1,100.25,5.25,1,9,True,296.30166706827066,0.19264645878971673,2446.96387708282,0.8902229240421433,18.378969623920167,0.009591772286281679
MYS_09_02,1,100.75,5.25,2,9,True,285.47126576589255,0.18560485663196058,2388.0583481981935,0.8687926721871642,122.44974808930779,0.06390511134294355
MYS_09_03,1,101.25,5.25,3,9,True,254.36942643103666,0.16538337334099357,2284.273202621824,0.8310348954449585,308.8730729428824,0.16119729460656668
