region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,C1_scaled_loading,C1_raw_weight,C2_scaled_loading,C2_raw_weight,C3_scaled_loading,C3_raw_weight,C4_scaled_loading,C4_raw_weight,C5_scaled_loading,C5_raw_weight
MYS_05_30,1,114.75,3.25,30,5,True,705.0707165482357,8.489491333444054,603.5494131954242,6.566483399709668,753.2230110449576,10.091380524244283,166.843042049714,1.9301523536665763,1288.0569211179945,13.755647764898256
MYS_05_31,1,115.25,3.25,31,5,True,533.6529455812897,6.425514420395462,554.5365830009581,6.033234706548333,604.4524575607746,8.098212174370651,199.4463667135931,2.3073295081000875,1408.0056317175558,15.036625480874626
MYS_05_32,1,115.75,3.25,32,5,True,418.00182013292863,5.033002713196027,521.3448975980384,5.672116550451167,544.8387783242243,7.299531952437864,242.46774963198894,2.8050297566557933,1535.7719569334859,16.401090464580708
MYS_06_02,1,100.75,3.75,2,6,True,867.903145614733,10.45009537346321,366.1855948475745,3.984017840476028,139.67809710877842,1.8713512574072126,558.8991771729324,6.4657210095774404,691.6942987373237,7.386865423742655
MYS_06_03,1,101.25,3.75,3,6,True,896.7884762753994,10.797892776690942,348.0504619240904,3.786711627115453,212.96326617955782,2.853196629936161,482.7425997512064,5.584690579108931,699.2207186454594,7.467242912881234
MYS_06_04,1,101.75,3.75,4,6,True,759.0431857187654,9.13935353664398,300.0815533354967,3.2648205688812517,352.75426554319654,4.72606050657982,622.4539692271247,7.200965524201175,678.3507963456653,7.2443651073044535
MYS_06_05,1,102.25,3.75,5,6,True,468.79474835766325,5.644581259636242,237.38085134117748,2.58265087441329,508.894974191638,6.817971246415855,1003.3842965414417,11.607823363856397,572.3178093573741,6.111998674922727
MYS_06_06,1,102.75,3.75,6,6,True,327.9140614979716,3.9482898918707563,209.54583842414468,2.2798121237587217,631.0266236922396,8.454242219410116,1275.6423448705707,14.757487301478408,402.0648448448627,4.293802776614835
MYS_06_07,1,103.25,3.75,7,6,True,364.3176284978099,4.386611551383947,220.28648256503834,2.396667943533217,707.4432453118329,9.478041540238992,1374.5231979077694,15.901407412725474,199.81177774975706,2.1338656614787976
MYS_06_27,1,113.25,3.75,27,6,True,846.414499029416,10.191358661425886,1200.3501962593386,13.059543204332531,755.2791582832826,10.118927962242793,526.8839467698763,6.095347324487093,570.1943563529254,6.089321515943481
MYS_06_28,1,113.75,3.75,28,6,True,776.0896577365781,9.344603695336563,916.0580707425835,9.966508098904475,821.8670510146774,11.01104590607438,428.29996573727783,4.954861627953264,880.3935959551692,9.402056696314332
MYS_06_29,1,114.25,3.75,29,6,True,678.2832973603222,8.166954093272674,616.7853720422881,6.71048768858308,899.3071182166767,12.048556941317806,307.22291526406997,3.554160998937913,1202.9272790034508,12.846516070420728
MYS_06_30,1,114.75,3.75,30,6,True,575.4177823265597,6.928389112635527,478.5739207179011,5.206777833301509,839.4808747887648,11.247028869399816,242.94844966517104,2.8105908174531478,1373.579915448207,14.668980216685163
MYS_06_31,1,115.25,3.75,31,6,True,455.2955702633099,5.482042733002098,446.6897052646319,4.859884659504541,662.2939837388055,8.873149798694913,220.13761367191492,2.5466997480948796,1459.3645602368813,15.585106932828806
