target,depth_label,configuration,test_fold,validation_fold,alpha,validation_rmse_mm,validation_r_squared,selected_alpha
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,2,3,100.0,21.48476911859561,0.754141703040747,True
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,2,3,300.0,27.458795485368956,0.598406706243147,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,2,3,1000.0,37.35109818244143,0.256929127894558,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,3,4,0.0,29.116598733532555,0.5493834167179057,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,3,4,0.0001,29.116595271858124,0.5493835238655727,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,3,4,0.001,29.116564118288842,0.5493844881475547,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,3,4,0.01,29.116252731144694,0.549394126312722,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,3,4,0.1,29.113153700033948,0.5494900430035118,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,3,4,1.0,29.08363297275097,0.5504032136570022,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,3,4,10.0,28.921797129475564,0.5553928541338732,True
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,3,4,30.0,29.210126711946945,0.5464838371551196,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,3,4,100.0,32.87540432690143,0.4255290219546106,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,3,4,300.0,42.24876412116408,0.05124537450771127,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,3,4,1000.0,53.11295796170064,-0.49943231114197983,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,4,0,0.0,26.09478975108141,-0.29373836429621214,True
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,4,0,0.0001,26.094795974916646,-0.29373898143208144,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,4,0,0.001,26.09485198955197,-0.29374453567324865,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,4,0,0.01,26.095412147603195,-0.29380007990062973,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,4,0,0.1,26.101014895142452,-0.2943557034979192,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,4,0,1.0,26.157156322161107,-0.2999298259836296,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,4,0,10.0,26.72744559632067,-0.3572309704219574,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,4,0,30.0,28.014549420190505,-0.4910978234744108,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,4,0,100.0,32.11870712800329,-0.9599949998097901,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,4,0,300.0,39.378582880893575,-1.9461782495061883,False
SM_40_100cm_mm,40–100 cm,STATIC_ONLY,4,0,1000.0,47.3003011395431,-3.250760772998187,False
SM_40_100cm_mm,40–100 cm,FULL,0,1,0.0,22.558163395431137,0.6972535452918143,False
SM_40_100cm_mm,40–100 cm,FULL,0,1,0.0001,22.558106191493593,0.6972550807242008,False
SM_40_100cm_mm,40–100 cm,FULL,0,1,0.001,22.557591421649544,0.6972688976798798,False
SM_40_100cm_mm,40–100 cm,FULL,0,1,0.01,22.55245020821272,0.6974068758724852,False
SM_40_100cm_mm,40–100 cm,FULL,0,1,0.1,22.50167799921175,0.6987677947542669,False
SM_40_100cm_mm,40–100 cm,FULL,0,1,1.0,22.050710274405528,0.7107211008476032,False
SM_40_100cm_mm,40–100 cm,FULL,0,1,10.0,20.21657782136258,0.7568429455681721,False
SM_40_100cm_mm,40–100 cm,FULL,0,1,30.0,20.0806122651361,0.7601026277430253,True
SM_40_100cm_mm,40–100 cm,FULL,0,1,100.0,21.808380878409093,0.7170443066600758,False
SM_40_100cm_mm,40–100 cm,FULL,0,1,300.0,24.63711255919963,0.6388802797505438,False
SM_40_100cm_mm,40–100 cm,FULL,0,1,1000.0,29.67371982483253,0.4761395959134196,False
SM_40_100cm_mm,40–100 cm,FULL,1,2,0.0,12.718402544327096,0.8666654763786672,False
SM_40_100cm_mm,40–100 cm,FULL,1,2,0.0001,12.718400965288664,0.8666655094866497,False
SM_40_100cm_mm,40–100 cm,FULL,1,2,0.001,12.718386759167247,0.8666658073487643,False
SM_40_100cm_mm,40–100 cm,FULL,1,2,0.01,12.71824521414892,0.8666687751285749,False
SM_40_100cm_mm,40–100 cm,FULL,1,2,0.1,12.71688038484955,0.8666973898619883,False
SM_40_100cm_mm,40–100 cm,FULL,1,2,1.0,12.707503550135264,0.8668938996465572,True
SM_40_100cm_mm,40–100 cm,FULL,1,2,10.0,12.783940266443423,0.8652877946376835,False
SM_40_100cm_mm,40–100 cm,FULL,1,2,30.0,13.11099883699201,0.8583067902836292,False
SM_40_100cm_mm,40–100 cm,FULL,1,2,100.0,13.89534853180802,0.8408464355851769,False
SM_40_100cm_mm,40–100 cm,FULL,1,2,300.0,15.618320565003556,0.7989305243057926,False
SM_40_100cm_mm,40–100 cm,FULL,1,2,1000.0,21.51865957991241,0.618312523225203,False
SM_40_100cm_mm,40–100 cm,FULL,2,3,0.0,18.39243118982659,0.8198219979447489,False
SM_40_100cm_mm,40–100 cm,FULL,2,3,0.0001,18.392401154690937,0.819822586411413,False
SM_40_100cm_mm,40–100 cm,FULL,2,3,0.001,18.3921308591197,0.8198278821635732,False
SM_40_100cm_mm,40–100 cm,FULL,2,3,0.01,18.389429946201243,0.8198807953875179,False
SM_40_100cm_mm,40–100 cm,FULL,2,3,0.1,18.36262357805303,0.820405534063382,False
SM_40_100cm_mm,40–100 cm,FULL,2,3,1.0,18.113426586585955,0.8252469688474223,False
SM_40_100cm_mm,40–100 cm,FULL,2,3,10.0,16.70692481065773,0.8513323340551339,False
SM_40_100cm_mm,40–100 cm,FULL,2,3,30.0,15.844619879216681,0.8662828423763351,True
SM_40_100cm_mm,40–100 cm,FULL,2,3,100.0,16.47970466227592,0.8553487018180082,False
SM_40_100cm_mm,40–100 cm,FULL,2,3,300.0,20.788017617613473,0.7698295115155339,False
SM_40_100cm_mm,40–100 cm,FULL,2,3,1000.0,30.112492348013607,0.5170336285050121,False
SM_40_100cm_mm,40–100 cm,FULL,3,4,0.0,28.460309379107784,0.5694683126959654,False
SM_40_100cm_mm,40–100 cm,FULL,3,4,0.0001,28.46027096869526,0.569469474797778,False
SM_40_100cm_mm,40–100 cm,FULL,3,4,0.001,28.45992532088303,0.5694799322548165,False
SM_40_100cm_mm,40–100 cm,FULL,3,4,0.01,28.456473378902473,0.5695843626179472,False
SM_40_100cm_mm,40–100 cm,FULL,3,4,0.1,28.422399727164088,0.570614500958365,False
SM_40_100cm_mm,40–100 cm,FULL,3,4,1.0,28.119634208035134,0.5797137117914573,False
SM_40_100cm_mm,40–100 cm,FULL,3,4,10.0,26.49022248927431,0.6270100763554176,False
SM_40_100cm_mm,40–100 cm,FULL,3,4,30.0,24.47240629515686,0.6816687781803904,False
SM_40_100cm_mm,40–100 cm,FULL,3,4,100.0,21.961220143225216,0.7436467554695849,True
SM_40_100cm_mm,40–100 cm,FULL,3,4,300.0,27.797221473907914,0.5892962556643971,False
SM_40_100cm_mm,40–100 cm,FULL,3,4,1000.0,43.13483719145111,0.011032057845413168,False
SM_40_100cm_mm,40–100 cm,FULL,4,0,0.0,18.54715854559132,0.34642772381247977,True
SM_40_100cm_mm,40–100 cm,FULL,4,0,0.0001,18.547168570660876,0.34642701727737524,False
SM_40_100cm_mm,40–100 cm,FULL,4,0,0.001,18.547258813210107,0.34642065725154925,False
SM_40_100cm_mm,40–100 cm,FULL,4,0,0.01,18.548162905066178,0.3463569378449539,False
SM_40_100cm_mm,40–100 cm,FULL,4,0,0.1,18.557361731258723,0.34570843805109197,False
SM_40_100cm_mm,40–100 cm,FULL,4,0,1.0,18.658985966899756,0.3385227245872753,False
SM_40_100cm_mm,40–100 cm,FULL,4,0,10.0,19.62463704450827,0.26828472838934236,False
SM_40_100cm_mm,40–100 cm,FULL,4,0,30.0,21.217337614722577,0.14469575639329968,False
SM_40_100cm_mm,40–100 cm,FULL,4,0,100.0,25.425548812182768,-0.22822950141917087,False
SM_40_100cm_mm,40–100 cm,FULL,4,0,300.0,32.99037029568686,-1.0678223889153053,False
SM_40_100cm_mm,40–100 cm,FULL,4,0,1000.0,42.83834173691219,-2.4866162892803576,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,0,1,0.0,30.363855432742536,0.4514889008351295,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,0,1,0.0001,30.363855582903962,0.4514888954099152,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,0,1,0.001,30.36385693426452,0.4514888465863207,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,0,1,0.01,30.363870438738957,0.4514883586801556,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,0,1,0.1,30.364004568522965,0.4514835126635305,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,0,1,1.0,30.365252795377703,0.45143841406125307,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,0,1,10.0,30.368264477367774,0.4513295939576448,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,0,1,30.0,30.329209886243806,0.4527399030495357,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,0,1,100.0,30.114988053285614,0.46044343592046966,True
SM_40_100cm_mm,40–100 cm,ONLY_C1,0,1,300.0,30.59101760504637,0.44325100997167766,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,0,1,1000.0,34.3869685740528,0.29650765923620115,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,1,2,0.0,18.939759189843716,0.7043169793333657,True
SM_40_100cm_mm,40–100 cm,ONLY_C1,1,2,0.0001,18.939760951497846,0.7043169243283116,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,1,2,0.001,18.939776806644474,0.7043164292744939,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,1,2,0.01,18.939935383792616,0.704311477911638,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,1,2,0.1,18.941523721493997,0.7042618818690991,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,1,2,1.0,18.957661676246342,0.7037577364220742,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,1,2,10.0,19.142065976852557,0.6979665119732528,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,1,2,30.0,19.655961894059278,0.681531792381575,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,1,2,100.0,21.727087315907106,0.6108827357041475,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,1,2,300.0,26.137975127942777,0.43685353628592183,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,1,2,1000.0,31.77701596338449,0.16765436784755283,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,2,3,0.0,19.053079901247713,0.8066456867952226,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,2,3,0.0001,19.053061665288897,0.8066460569190685,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,2,3,0.001,19.052897544702326,0.8066493879559842,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,2,3,0.01,19.05125664002984,0.8066826906344632,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,2,3,0.1,19.034877671626415,0.8070149497668855,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,2,3,1.0,18.874055649189405,0.8102621612250502,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,2,3,10.0,17.528881320567493,0.8363440165352409,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,2,3,30.0,15.811267912004299,0.866845182976417,True
SM_40_100cm_mm,40–100 cm,ONLY_C1,2,3,100.0,16.19022232000684,0.8603859544070217,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,2,3,300.0,23.88925390643709,0.6960314444707044,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,2,3,1000.0,35.105674891889606,0.3435855389591994,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,3,4,0.0,30.337668902058684,0.5107956590288293,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,3,4,0.0001,30.33765300672112,0.510796171663213,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,3,4,0.001,30.337509953924073,0.5108007851915541,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,3,4,0.01,30.336079944711454,0.5108469025490824,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,3,4,0.1,30.321831624933743,0.5113062877441552,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,3,4,1.0,30.18442429029023,0.5157254106762927,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,3,4,10.0,29.23326840287876,0.5457649571341836,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,3,4,30.0,28.819002922180005,0.5585476940465499,True
SM_40_100cm_mm,40–100 cm,ONLY_C1,3,4,100.0,32.487508759596494,0.4390053664366248,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,3,4,300.0,42.126404456855006,0.056732928647763026,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,3,4,1000.0,53.02964526580657,-0.49473199780391064,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,4,0,0.0,22.472951621805667,0.040468831530642624,True
SM_40_100cm_mm,40–100 cm,ONLY_C1,4,0,0.0001,22.472973465611663,0.04046696619285972,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,4,0,0.001,22.47317005786475,0.04045017824208752,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,4,0,0.01,22.475135782348094,0.04028230757088047,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,4,0,0.1,22.494773247100653,0.03860448404240724,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,4,0,1.0,22.68919415885955,0.021914105374533976,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,4,0,10.0,24.45923178355039,-0.1366440369993236,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,4,0,30.0,27.55724490027384,-0.44281432098825935,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,4,0,100.0,34.05488937942424,-1.2034226049474137,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,4,0,300.0,41.666810900221314,-2.2985219317533323,False
SM_40_100cm_mm,40–100 cm,ONLY_C1,4,0,1000.0,48.42727403882857,-3.4557303399070705,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,0,1,0.0,34.323228001051454,0.2991132652281052,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,0,1,0.0001,34.323223794761084,0.2991134370145665,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,0,1,0.001,34.3231859384942,0.2991149830776235,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,0,1,0.01,34.32280741010513,0.29913044221442475,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,0,1,0.1,34.319025541847836,0.2992848847268377,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,0,1,1.0,34.28153747343766,0.3008148879079291,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,0,1,10.0,33.935866486491356,0.3148439845747609,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,0,1,30.0,33.35636457878001,0.33804416634117485,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,0,1,100.0,32.77491619621768,0.36092067215784485,True
SM_40_100cm_mm,40–100 cm,ONLY_C2,0,1,300.0,34.166309746336644,0.3055072160872482,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,0,1,1000.0,37.60273565125738,0.15877828832558116,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,1,2,0.0,18.303433246377335,0.723851556343053,True
SM_40_100cm_mm,40–100 cm,ONLY_C2,1,2,0.0001,18.30343473362701,0.7238515114660407,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,1,2,0.001,18.303448119207857,0.7238511075626942,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,1,2,0.01,18.30358200803959,0.7238470675165147,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,1,2,0.1,18.30492417805722,0.7238065663976141,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,1,2,1.0,18.31865489576517,0.7233920597470891,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,1,2,10.0,18.47616406320975,0.7186148975505252,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,1,2,30.0,18.892390155989066,0.7057941579861363,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,1,2,100.0,20.50157598837453,0.6535408982738761,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,1,2,300.0,23.964037858545698,0.5266335492542249,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,1,2,1000.0,29.086384163119938,0.3026401296459811,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,2,3,0.0,22.916579662698847,0.7202802799512212,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,2,3,0.0001,22.91657096849514,0.7202804921940429,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,2,3,0.001,22.916492722921102,0.7202824023206604,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,2,3,0.01,22.915710490824768,0.7203014977687403,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,2,3,0.1,22.907910499947,0.720491871484214,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,2,3,1.0,22.832109868689333,0.7223385558101312,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,2,3,10.0,22.265070930334545,0.7359588272581838,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,2,3,30.0,21.859149168978657,0.7454987061982863,True
SM_40_100cm_mm,40–100 cm,ONLY_C2,2,3,100.0,23.782313237652577,0.698746794440001,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,2,3,300.0,30.347111437346616,0.5094783212879708,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,2,3,1000.0,38.54627747942249,0.20861398058792424,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,3,4,0.0,28.768444742223235,0.5600952456856965,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,3,4,0.0001,28.76843989122618,0.5600953940410565,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,3,4,0.001,28.7683962342153,0.560096729178149,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,3,4,0.01,28.767959858374454,0.5601100744965483,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,3,4,0.1,28.763615496305444,0.5602429234590336,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,3,4,1.0,28.72208151672603,0.5615120041436661,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,3,4,10.0,28.471571625218097,0.5691275073220826,True
SM_40_100cm_mm,40–100 cm,ONLY_C2,3,4,30.0,28.62895617993946,0.5643508056326063,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,3,4,100.0,31.57737777770539,0.4699973838540106,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,3,4,300.0,39.20117219646303,0.1831844543251212,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,3,4,1000.0,49.73091491084665,-0.3145550741214316,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,4,0,0.0,27.826081298889996,-0.47110256285346974,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,4,0,0.0001,27.826071429268083,-0.4711015192840673,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,4,0,0.001,27.82598261024222,-0.47109212797666067,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,4,0,0.01,27.825095169190064,-0.4709982957662271,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,4,0,0.1,27.816295321384924,-0.47006801939884113,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,4,0,1.0,27.73541075555511,-0.4615310856178534,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,4,0,10.0,27.40351461597661,-0.42676151308197885,True
SM_40_100cm_mm,40–100 cm,ONLY_C2,4,0,30.0,27.877342033287505,-0.4765276355584285,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,4,0,100.0,31.063437242216754,-0.8333182945765685,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,4,0,300.0,37.21719669246794,-1.6316381170359548,False
SM_40_100cm_mm,40–100 cm,ONLY_C2,4,0,1000.0,45.00547949069363,-2.8483063631377,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,0,1,0.0,31.626665763762396,0.40491581611604355,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,0,1,0.0001,31.62665958589795,0.4049160486001816,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,0,1,0.001,31.626603985912215,0.4049181409254893,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,0,1,0.01,31.626048064672837,0.40493906101778054,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,0,1,0.1,31.62049670271596,0.40514794634717555,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,0,1,1.0,31.565756947378137,0.4072057173757765,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,0,1,10.0,31.086148543070443,0.42508263581903205,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,0,1,30.0,30.33523046450348,0.4525226109223718,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,0,1,100.0,29.280913507748366,0.4899170190260753,True
SM_40_100cm_mm,40–100 cm,ONLY_C3,0,1,300.0,29.753909211033243,0.4733044404184261,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,0,1,1000.0,33.678149633608534,0.32521093787251765,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,1,2,0.0,18.778263799165316,0.7093379366896997,True
SM_40_100cm_mm,40–100 cm,ONLY_C3,1,2,0.0001,18.77826452495524,0.7093379142212112,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,1,2,0.001,18.778271057401923,0.7093377119943328,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,1,2,0.01,18.77833641525764,0.7093356886880462,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,1,2,0.1,18.7789933235675,0.7093153521537536,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,1,2,1.0,18.78588639897713,0.7091019137752729,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,1,2,10.0,18.879605713825,0.706192200258482,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,1,2,30.0,19.155890688236113,0.6975300874387733,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,1,2,100.0,19.947368834039576,0.6720189766649829,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,1,2,300.0,21.13464010887649,0.631814064852646,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,1,2,1000.0,25.485509994160765,0.4646175410404133,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,2,3,0.0,23.402745802539297,0.7082861038386572,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,2,3,0.0001,23.40273676003094,0.7082863292673189,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,2,3,0.001,23.402655378499162,0.708288358095343,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,2,3,0.01,23.401841666472322,0.7083086434126178,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,2,3,0.1,23.39371486756111,0.7085112005810741,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,2,3,1.0,23.31347134132624,0.7105074610049362,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,2,3,10.0,22.60640257884062,0.7278010775472468,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,2,3,30.0,21.54415274971719,0.7527807263055865,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,2,3,100.0,20.948789768652787,0.7662555198575087,True
SM_40_100cm_mm,40–100 cm,ONLY_C3,2,3,300.0,25.360571605753425,0.6574361247865389,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,2,3,1000.0,34.83305004518422,0.35374116339120387,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,3,4,0.0,32.03431361151045,0.4545477550813848,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,3,4,0.0001,32.034303037698976,0.4545481151645332,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,3,4,0.001,32.03420787482125,0.45455135585897644,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,3,4,0.01,32.03325638714822,0.4545837574688837,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,3,4,0.1,32.02375561161428,0.45490724058787424,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,3,4,1.0,31.93014878598979,0.4580892427382046,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,3,4,10.0,31.125433175855918,0.4850599199841522,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,3,4,30.0,30.04431140817846,0.5202108780380008,True
SM_40_100cm_mm,40–100 cm,ONLY_C3,3,4,100.0,30.4338153723755,0.5076899620719644,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,3,4,300.0,37.75991316345305,0.24214196165470692,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,3,4,1000.0,49.923620486616144,-0.3247625235548044,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,4,0,0.0,37.15115250083836,-1.6223063986770034,True
SM_40_100cm_mm,40–100 cm,ONLY_C3,4,0,0.0001,37.151152633268914,-1.6223064173721702,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,4,0,0.001,37.151153825312655,-1.6223065856524945,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,4,0,0.01,37.151165762469184,-1.622308270816263,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,4,0,0.1,37.151286804621556,-1.622325358320671,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,4,0,1.0,37.1526629775809,-1.6225196363873522,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,4,0,10.0,37.181747516186164,-1.6266272627543783,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,4,0,30.0,37.32512965559464,-1.6469241888336712,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,4,0,100.0,38.23399512489618,-1.777398608845759,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,4,0,300.0,41.12269724053107,-2.212935723932899,False
SM_40_100cm_mm,40–100 cm,ONLY_C3,4,0,1000.0,46.55147193406629,-3.1172353050050017,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,0,1,0.0,35.024194276116646,0.2701932154522114,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,0,1,0.0001,35.02418979765441,0.27019340208959064,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,0,1,0.001,35.024149490658345,0.27019508185976737,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,0,1,0.01,35.023746338007726,0.27021188290122633,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,0,1,0.1,35.01970661257401,0.2703802243211493,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,0,1,1.0,34.978555720788464,0.2720939373568456,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,0,1,10.0,34.53323174126897,0.2905103962363421,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,0,1,30.0,33.59770745803368,0.32843063215955215,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,0,1,100.0,31.676714795817002,0.40303089067724385,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,0,1,300.0,31.262978383402007,0.4185233354161143,True
SM_40_100cm_mm,40–100 cm,ONLY_C4,0,1,1000.0,34.9036417328323,0.27520852861099787,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,1,2,0.0,18.698456918460682,0.7118032913196661,True
SM_40_100cm_mm,40–100 cm,ONLY_C4,1,2,0.0001,18.698458835690563,0.7118032322196695,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,1,2,0.001,18.69847609140021,0.7118027002996772,False
SM_40_100cm_mm,40–100 cm,ONLY_C4,1,2,0.01,18.6986487118844,0.711797379118763,False
