alpha_policy,target,depth_label,selected_alpha,feature,feature_type,component,component_label,lag_months,standardized_coefficient,bootstrap_mean_coefficient,bootstrap_median_coefficient,bootstrap_q025_coefficient,bootstrap_q975_coefficient,probability_positive,probability_negative,stable_positive_95,stable_negative_95,absolute_standardized_coefficient
one_standard_error,SM_0_10cm_mm,0–10 cm,100.0,K4_C4_L3_mm,precipitation_component,C4,November northern,3.0,0.03408071891429206,0.031929774848464876,0.03185126185417175,0.011448945617303252,0.05229601012542843,0.9986,0.0014,True,False,0.03408071891429206
one_standard_error,SM_0_10cm_mm,0–10 cm,100.0,PET_mm,atmospheric,,,,-0.24484783714844696,-0.24359809239804744,-0.2436661720275879,-0.2922073058784008,-0.19617898948490622,0.0,1.0,False,True,0.24484783714844696
one_standard_error,SM_0_10cm_mm,0–10 cm,100.0,latitude,spatial,,,,-0.07664772145894137,-0.07770378839561054,-0.07905074208974838,-0.14615518003702163,0.00016807760512162388,0.0256,0.9744,False,False,0.07664772145894137
one_standard_error,SM_0_10cm_mm,0–10 cm,100.0,longitude,spatial,,,,-0.09908349649039606,-0.09775025100348575,-0.09871181845664978,-0.16701330803334713,-0.0238108419813216,0.0052,0.9948,False,True,0.09908349649039606
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C1_L0_mm,precipitation_component,C1,January eastern,0.0,0.08136831607888835,0.08144827390089632,0.08149382099509239,0.05350085664540529,0.1095362728461623,1.0,0.0,True,False,0.08136831607888835
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C1_L1_mm,precipitation_component,C1,January eastern,1.0,0.06268226820091906,0.06263318023607135,0.06270712241530418,0.04820690238848328,0.07658839728683232,1.0,0.0,True,False,0.06268226820091906
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C1_L2_mm,precipitation_component,C1,January eastern,2.0,0.061478849677637226,0.0617627148963511,0.06188470497727394,0.04680717615410686,0.07663810830563306,1.0,0.0,True,False,0.061478849677637226
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C1_L3_mm,precipitation_component,C1,January eastern,3.0,0.033880289776876245,0.03441107913526439,0.03434736467897892,0.009622392873279751,0.06082856021821497,0.998,0.002,True,False,0.033880289776876245
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C2_L0_mm,precipitation_component,C2,May–June southwest,0.0,0.20322017686101412,0.1994997941210866,0.20004137605428696,0.16065317802131177,0.23581256195902822,1.0,0.0,True,False,0.20322017686101412
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C2_L1_mm,precipitation_component,C2,May–June southwest,1.0,0.1188952703327373,0.11744584801644087,0.11761420220136642,0.09861363302916289,0.1353639155626297,1.0,0.0,True,False,0.1188952703327373
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C2_L2_mm,precipitation_component,C2,May–June southwest,2.0,0.08210797651575473,0.08114525208920241,0.08134318888187408,0.06297684907913208,0.09751149900257584,1.0,0.0,True,False,0.08210797651575473
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C2_L3_mm,precipitation_component,C2,May–June southwest,3.0,0.10348812459820868,0.1019989950440824,0.10248814895749092,0.07149007525295019,0.12937806360423562,1.0,0.0,True,False,0.10348812459820868
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C3_L0_mm,precipitation_component,C3,April–October,0.0,0.1323078308072899,0.13199570249319076,0.1320737823843956,0.10674245655536652,0.15683907270431519,1.0,0.0,True,False,0.1323078308072899
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C3_L1_mm,precipitation_component,C3,April–October,1.0,0.12030232111017265,0.12112451779991389,0.1206691637635231,0.09779955949634314,0.14770669452846047,1.0,0.0,True,False,0.12030232111017265
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C3_L2_mm,precipitation_component,C3,April–October,2.0,0.06020277472571552,0.06102218360677362,0.06072906404733658,0.04469480887055397,0.07950596176087854,1.0,0.0,True,False,0.06020277472571552
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C3_L3_mm,precipitation_component,C3,April–October,3.0,0.045998852373882536,0.04555395632713335,0.04592199623584747,0.016219218820333482,0.07220742218196392,0.9988,0.0012,True,False,0.045998852373882536
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C4_L0_mm,precipitation_component,C4,November northern,0.0,0.16689621290697546,0.16559251871854067,0.16598083078861237,0.13309609405696393,0.1967372853308916,1.0,0.0,True,False,0.16689621290697546
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C4_L1_mm,precipitation_component,C4,November northern,1.0,0.17413841906978464,0.17258598193526267,0.17271101474761963,0.14182839691638946,0.20238837897777556,1.0,0.0,True,False,0.17413841906978464
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C4_L2_mm,precipitation_component,C4,November northern,2.0,0.11097663880049101,0.1103221916988492,0.11050871759653091,0.08893423341214657,0.13116338104009626,1.0,0.0,True,False,0.11097663880049101
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,K4_C4_L3_mm,precipitation_component,C4,November northern,3.0,0.07502711115157197,0.0730658579159528,0.07307007908821106,0.05052613988518715,0.096287215873599,1.0,0.0,True,False,0.07502711115157197
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,PET_mm,atmospheric,,,,-0.2540651815037027,-0.25222752669155596,-0.2519611418247223,-0.3054957866668701,-0.2016418468207121,0.0,1.0,False,True,0.2540651815037027
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,latitude,spatial,,,,-0.07254315236983473,-0.0726460371914503,-0.07429341599345207,-0.1534788768738508,0.01758106211200355,0.054,0.946,False,False,0.07254315236983473
one_standard_error,SM_10_40cm_mm,10–40 cm,100.0,longitude,spatial,,,,-0.12718009299795804,-0.1255049795643572,-0.12454655393958092,-0.20811040475964546,-0.039663143549114564,0.0032,0.9968,False,True,0.12718009299795804
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C1_L0_mm,precipitation_component,C1,January eastern,0.0,0.10171623225461311,0.1021585640951991,0.10182003676891327,0.07697493750602007,0.1292121782898903,1.0,0.0,True,False,0.10171623225461311
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C1_L1_mm,precipitation_component,C1,January eastern,1.0,0.06641977660732999,0.06609885401427745,0.06661469116806984,0.04679308282211423,0.08250015284866094,1.0,0.0,True,False,0.06641977660732999
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C1_L2_mm,precipitation_component,C1,January eastern,2.0,0.06443398208145533,0.06446047479361296,0.06460299715399742,0.04911493230611086,0.07905296646058554,1.0,0.0,True,False,0.06443398208145533
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C1_L3_mm,precipitation_component,C1,January eastern,3.0,0.05542337176228177,0.055742629018612204,0.05548074468970299,0.034092560224235055,0.07874496225267646,1.0,0.0,True,False,0.05542337176228177
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C2_L0_mm,precipitation_component,C2,May–June southwest,0.0,0.1742936394702815,0.17007771819233894,0.17064902931451797,0.12664570547640325,0.2089543856680393,1.0,0.0,True,False,0.1742936394702815
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C2_L1_mm,precipitation_component,C2,May–June southwest,1.0,0.13788619621977452,0.1356774348370731,0.1361001580953598,0.11355836689472198,0.15572476275265218,1.0,0.0,True,False,0.13788619621977452
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C2_L2_mm,precipitation_component,C2,May–June southwest,2.0,0.12064655224398975,0.11913677760362625,0.11913325637578964,0.10148956216871738,0.13642785064876078,1.0,0.0,True,False,0.12064655224398975
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C2_L3_mm,precipitation_component,C2,May–June southwest,3.0,0.12355593274016506,0.12143416425064206,0.12214311584830284,0.08941245898604393,0.15093004442751407,1.0,0.0,True,False,0.12355593274016506
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C3_L0_mm,precipitation_component,C3,April–October,0.0,0.09470692624201066,0.09358895477317274,0.09416454285383224,0.05844394033774734,0.1251192037016153,1.0,0.0,True,False,0.09470692624201066
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C3_L1_mm,precipitation_component,C3,April–October,1.0,0.12896159170898414,0.1294563540354371,0.12911337614059448,0.10900869090110063,0.15105211697518825,1.0,0.0,True,False,0.12896159170898414
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C3_L2_mm,precipitation_component,C3,April–October,2.0,0.07181395136524263,0.0727261101052165,0.07217304036021233,0.052562058344483374,0.09497318752110004,1.0,0.0,True,False,0.07181395136524263
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C3_L3_mm,precipitation_component,C3,April–October,3.0,0.05627697106586421,0.05586949522406794,0.055904775857925415,0.029508433444425466,0.0812210101634264,1.0,0.0,True,False,0.05627697106586421
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C4_L0_mm,precipitation_component,C4,November northern,0.0,0.09803553952877224,0.09713853330537676,0.0972306951880455,0.0699505964294076,0.12329954355955124,1.0,0.0,True,False,0.09803553952877224
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C4_L1_mm,precipitation_component,C4,November northern,1.0,0.19189593513980666,0.1899226564258337,0.18966148793697357,0.15575747080147267,0.222811347618699,1.0,0.0,True,False,0.19189593513980666
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C4_L2_mm,precipitation_component,C4,November northern,2.0,0.1389975749297058,0.13782983015179634,0.1378420665860176,0.11651102248579263,0.1587544683367014,1.0,0.0,True,False,0.1389975749297058
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,K4_C4_L3_mm,precipitation_component,C4,November northern,3.0,0.12984773003027802,0.12770422289669514,0.12761542946100235,0.10644332505762577,0.14892339780926703,1.0,0.0,True,False,0.12984773003027802
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,PET_mm,atmospheric,,,,-0.21732569281748906,-0.21608021825551987,-0.21617991477251053,-0.26452396586537363,-0.16874127238988879,0.0,1.0,False,True,0.21732569281748906
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,latitude,spatial,,,,-0.06619446590786152,-0.06692735932546676,-0.07045716047286987,-0.1510091844946146,0.03165973555296657,0.085,0.915,False,False,0.06619446590786152
one_standard_error,SM_40_100cm_mm,40–100 cm,100.0,longitude,spatial,,,,-0.15734662915863182,-0.15659810742267874,-0.15726640075445175,-0.2444832544773817,-0.06704683210700751,0.0006,0.9994,False,True,0.15734662915863182
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C1_L0_mm,precipitation_component,C1,January eastern,0.0,0.0796385896050688,0.07823372192494571,0.07853779941797256,0.0523839108645916,0.10296748466789722,1.0,0.0,True,False,0.0796385896050688
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C1_L1_mm,precipitation_component,C1,January eastern,1.0,0.07766014535214168,0.07579229200929403,0.07615917548537254,0.05477418666705489,0.09476181268692016,1.0,0.0,True,False,0.07766014535214168
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C1_L2_mm,precipitation_component,C1,January eastern,2.0,0.06225823222080031,0.06011227518431842,0.06069701164960861,0.03845115043222904,0.07950501553714276,1.0,0.0,True,False,0.06225823222080031
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C1_L3_mm,precipitation_component,C1,January eastern,3.0,0.05231643009618562,0.049913565682742043,0.05046866647899151,0.01729820598848164,0.07948879115283489,0.998,0.002,True,False,0.05231643009618562
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C2_L0_mm,precipitation_component,C2,May–June southwest,0.0,0.08706544990650422,0.08416012794261332,0.08467932790517807,0.03711782237514853,0.12633113414049138,1.0,0.0,True,False,0.08706544990650422
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C2_L1_mm,precipitation_component,C2,May–June southwest,1.0,0.10992735142524687,0.1069436841763556,0.10755253210663795,0.06838944926857948,0.14100505635142327,1.0,0.0,True,False,0.10992735142524687
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C2_L2_mm,precipitation_component,C2,May–June southwest,2.0,0.1239540928580949,0.12100759374573827,0.12172170728445053,0.08598435521125794,0.15143091157078742,1.0,0.0,True,False,0.1239540928580949
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C2_L3_mm,precipitation_component,C2,May–June southwest,3.0,0.12877463461110386,0.1258433028973639,0.12623000890016556,0.08643323443830013,0.16213054209947583,1.0,0.0,True,False,0.12877463461110386
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C3_L0_mm,precipitation_component,C3,April–October,0.0,0.060973639063677865,0.06085983767210855,0.06152939796447754,0.022923784470185636,0.09521243367344141,0.9988,0.0012,True,False,0.060973639063677865
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C3_L1_mm,precipitation_component,C3,April–October,1.0,0.09475920969448982,0.09465023249834775,0.09508010372519493,0.06923313066363335,0.1180294495075941,1.0,0.0,True,False,0.09475920969448982
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C3_L2_mm,precipitation_component,C3,April–October,2.0,0.0760798839265861,0.07661378749981522,0.07682213559746742,0.05862950636073947,0.09394246656447647,1.0,0.0,True,False,0.0760798839265861
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C3_L3_mm,precipitation_component,C3,April–October,3.0,0.039459744700429476,0.040339872295418175,0.04079057835042477,0.01453282693400979,0.06223833151161671,0.9986,0.0014,True,False,0.039459744700429476
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C4_L0_mm,precipitation_component,C4,November northern,0.0,0.014776713261518061,0.013569256827898871,0.013334453571587801,-0.013341215578839181,0.04225973235443234,0.8238,0.1762,False,False,0.014776713261518061
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C4_L1_mm,precipitation_component,C4,November northern,1.0,0.11905206292509102,0.11759821416288614,0.11761481314897537,0.09262832440435886,0.14314030893146992,1.0,0.0,True,False,0.11905206292509102
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C4_L2_mm,precipitation_component,C4,November northern,2.0,0.11237661756019654,0.11080454230308533,0.11079564690589905,0.08699071481823921,0.13413079604506492,1.0,0.0,True,False,0.11237661756019654
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,K4_C4_L3_mm,precipitation_component,C4,November northern,3.0,0.08276822297594509,0.08138154782429337,0.08148699626326561,0.05434288550168276,0.10783313326537607,1.0,0.0,True,False,0.08276822297594509
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,PET_mm,atmospheric,,,,-0.10777648398067156,-0.10889337408617139,-0.10934853181242943,-0.15328940823674203,-0.06384525988250972,0.0,1.0,False,True,0.10777648398067156
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,latitude,spatial,,,,-0.07035360268435144,-0.07357193696181893,-0.07462925091385841,-0.1531632523983717,0.017800554865971145,0.0524,0.9476,False,False,0.07035360268435144
one_standard_error,SM_100_200cm_mm,100–200 cm,300.0,longitude,spatial,,,,-0.06841262744318147,-0.06341983211461794,-0.062436413019895554,-0.1719869166612625,0.04114058976992955,0.1202,0.8798,False,False,0.06841262744318147
