region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,C1_scaled_loading,C1_raw_weight,C2_scaled_loading,C2_raw_weight,C3_scaled_loading,C3_raw_weight,C4_scaled_loading,C4_raw_weight,C5_scaled_loading,C5_raw_weight,C6_scaled_loading,C6_raw_weight,C7_scaled_loading,C7_raw_weight
MYS_06_29,1,114.25,3.75,29,6,True,1164.7194956224255,11.941686351570079,472.6576239010927,10.108237525603338,405.1754120541263,4.550971017914393,108.22883887825084,2.9581436639945022,558.5342819261375,5.7607428885510785,618.1230532068706,8.94320316784215,380.0543946538993,6.801999027686688
MYS_06_30,1,114.75,3.75,30,6,True,1401.8639912107894,14.373091678742153,361.7788083059527,7.73698749615754,423.7853924545767,4.76000019127176,169.60377675289072,4.6356622023404475,368.27990036776725,3.7984522807151135,470.3731729021836,6.805510372315642,321.77361335674516,5.7589225015566
MYS_06_31,1,115.25,3.75,31,6,True,1451.2826996644324,14.879773947280738,210.11108136126973,4.49342739810649,508.84000966150296,5.715342214338094,228.81202625733843,6.253960152712197,247.41740920340118,2.5518721530520363,296.31218712720374,4.287140039249371,310.3835622881841,5.555069796829405
MYS_06_32,1,115.75,3.75,32,6,True,1481.6523311996182,15.191149017217327,142.12429820573215,3.0394647029407613,592.0068901135515,6.649480988131857,257.5079751149499,7.038286587101322,197.42066122178056,2.036203876804868,210.01303441103263,3.038536137567912,314.7450670440217,5.633129547027728
MYS_07_02,1,100.75,4.25,2,7,True,402.9703012004476,4.131591309340847,325.8110465955989,6.967782345859072,231.63475159400286,2.6017448489823067,189.00875996293098,5.166045127332131,1243.4340280673791,12.824823768863753,196.52509453103895,2.8433882846661147,205.63241323779266,3.6802928595999655
MYS_07_03,1,101.25,4.25,3,7,True,485.3409045849895,4.9761241894933494,308.67162987441753,6.601239447771274,277.94704383064885,3.1219291777243527,197.68681263884554,5.403236312280026,1134.8794844207366,11.705188259337406,221.52308531388604,3.2050672565132077,172.86188528625783,3.0937844481760948
MYS_07_04,1,101.75,4.25,4,7,True,406.17564376684015,4.164455184051506,315.72969944873284,6.752183048639421,509.33912425655814,5.7209483197164985,368.6185635884261,10.075195110764367,856.6684040990385,8.835709062908633,336.3486608031049,4.866400619080417,140.71270494180536,2.518396565494112
MYS_07_05,1,102.25,4.25,5,7,True,168.4074957701284,1.7266556465301748,358.63326215604417,7.669716968775386,849.9327687175976,9.546530422465036,657.29958285981,17.965512857162427,498.79141888996105,5.144552827324277,508.6245981637723,7.358944297484953,123.68752049941666,2.2136894244840106
MYS_07_06,1,102.75,4.25,6,7,True,17.701000567695722,0.18148558316646443,460.1815527456983,9.841424754058062,976.7654708077454,10.971128100813111,800.976959411814,21.89254677447883,267.17384435256537,2.755640743399225,609.3889488576375,8.81683533658415,102.60165662909806,1.8363065351887733
MYS_07_07,1,103.25,4.25,7,7,True,0.016936445843757638,0.00017364672347003533,622.0638268284652,13.303432759150237,847.2333034342467,9.516209756642514,767.3974297993395,20.974740820052954,183.531540796276,1.8929509838158642,618.2526047761684,8.945077561620106,77.31292326267436,1.3837030600296758
