region_id,month,precipitation_mm__mean,precipitation_mm__std,precipitation_mm__q25,precipitation_mm__median,precipitation_mm__q75,soil_moisture_total_mm__mean,soil_moisture_total_mm__std,soil_moisture_total_mm__q25,soil_moisture_total_mm__median,soil_moisture_total_mm__q75,total_runoff_mm__mean,total_runoff_mm__std,total_runoff_mm__q25,total_runoff_mm__median,total_runoff_mm__q75,actual_evapotranspiration_mm__mean,actual_evapotranspiration_mm__std,actual_evapotranspiration_mm__q25,actual_evapotranspiration_mm__median,actual_evapotranspiration_mm__q75,PET_mm__mean,PET_mm__std,PET_mm__q25,PET_mm__median,PET_mm__q75
MYS_00_21,11,338.7247416491386,57.609026230136166,308.64678321251506,345.76328617976264,371.0230313814604,899.5285726224461,4.634426681241634,896.8066591702976,899.8823509803185,903.4274505615235,223.0011952170348,62.410953310920405,182.28428409282978,223.61464045597955,254.99394695575424,114.44042872111004,8.095702795582534,108.6290487436148,115.47193368765025,119.21958518395058,95.60078675098909,6.244639650230781,91.10291850750264,97.15404528104344,100.24408249488243
MYS_00_21,12,405.4036021305965,81.26665201050113,350.0487562913161,406.37688622107873,453.5182694655199,903.4574234713041,5.629895141549121,901.078786292443,904.335009765625,907.1530665471005,347.21293792333364,89.75258093551413,297.32102555495044,349.9862226046049,396.84685668945315,115.54206332084462,9.558016412666936,108.97068481445315,115.90039837176984,119.46047774094805,90.63723470052084,6.881526749991242,86.57979037945087,90.45429622943587,94.92749343285195
MYS_00_22,1,424.05466222853886,89.64351912679155,359.55082789829794,432.50795309884205,494.65050571986603,902.5794644891648,7.862556667949023,901.5536348615373,904.8341761997767,907.2987511771064,304.48931290944415,94.39414272458347,238.2142199380057,305.26631764003207,370.7071960449219,118.19913542611259,6.86621160474244,114.09998773847308,119.49663756234307,123.88610158647809,87.55282080150785,6.403393512127831,84.32678854806082,87.71167433602469,89.4883068902152
MYS_00_22,2,317.6020959690639,92.39646054467887,277.03361462184364,330.14184177943633,357.94795237949916,897.8420164562407,13.068727922808273,896.2133422851563,903.0501970563616,905.1722989763532,248.39853985650197,114.88881862713653,180.51506107875278,255.08071321759903,307.6512465885707,118.02166978745232,7.171502750789687,111.75463406699043,119.17691192626954,122.08486962999618,87.68083932785761,8.171520197029512,82.31080104282924,87.62457515171596,94.20450390407018
MYS_00_22,3,345.1579469953264,78.38867132292665,294.6223111833845,321.82256491524834,372.6427847726004,898.6184545898436,8.713733927538215,891.7609569004603,902.3442422049386,905.0410271780829,209.93143302554174,89.33014223676261,148.63109664916993,193.81172430855884,235.49824840000696,132.79265165783107,9.043489734669807,124.85490123203822,130.70867211478097,139.39874594552174,107.0560489981515,8.353541400029735,101.57752181461878,106.82484926496232,112.01733025142124
MYS_00_22,4,292.8841261727469,58.21208502780188,243.7569932120187,290.4660267421177,331.4394617353166,902.3060775030227,3.6617735226183847,900.7008863176618,902.5081769670759,905.0492488316127,187.84036420549666,56.48576067485953,144.5636360985892,174.6271265302385,222.38629264831542,128.56250450134277,8.567901227308877,124.9021439416068,128.8903311048235,132.54009235927037,110.73313393365768,7.6494169448661005,107.18100308009555,111.20846917288645,114.25397878374373
MYS_00_22,5,273.1705259123302,56.70028464005543,244.85725653512137,271.44077933175225,302.39385365077425,897.4786764962332,6.6915675642500805,893.9203652518136,899.0299351283481,902.1536257062638,155.43009848640077,53.03079612802998,121.12468487875802,144.81406566074915,185.70450395856585,128.46170527503602,8.136387614148058,123.05305273873466,127.72629514421736,133.39849613734654,111.05698237827845,8.423416635478796,105.81047338758196,108.74154025486536,115.67700571332658
MYS_00_22,6,218.16992672874812,62.328512350198906,172.6105219704764,215.81479154314314,256.34976207188197,887.3121503266833,16.595002813245166,884.4649682181221,890.4211822509765,896.2322468348912,111.46546533402942,61.75962740193843,70.01326727185929,102.5175706045968,136.89150439671107,122.16560168675012,7.37016921635314,115.96166046687534,121.61378566196986,128.76055632999964,106.53686605181012,8.08432406822294,103.27641424451555,107.47288638523645,110.21397162846156
MYS_00_22,7,204.1402568762643,85.88320780764082,140.31794204711915,193.0983411516462,255.6662519727435,876.8390073649088,22.432113599917454,870.7161043439593,883.4665845598493,891.6625331333705,92.78690585318067,68.20059991510134,38.67566757202148,78.80453458513531,119.01671755654472,125.38377781095959,8.456631442244191,120.08173392159598,124.89762981959751,131.25847473144532,114.72364243643624,10.877533644075783,107.28024782453264,117.10548035757881,121.37281254359654
MYS_00_22,8,228.63634556361606,105.6741874569879,156.19689625331333,190.66138065883092,284.65606656755716,869.760977289109,28.398601295086472,856.2476185389927,878.3692169189453,889.1071358816963,91.37801115580967,83.86847036126554,28.761504878316607,67.66260692051478,114.21244967324392,115.42380081540063,11.078470944018036,108.41821302686418,117.59319054739815,122.66666518620085,117.554199138823,12.107111917166124,109.9933810370309,117.01576145717075,127.41645445142473
MYS_00_22,9,251.02942382812498,76.45929684484922,191.9222430092948,239.05788410731725,303.76064169747485,885.4097002301897,22.790739117072,884.6664559500557,891.7376063755579,898.3009634835379,109.54411597206477,60.550713488037125,57.70880167824881,98.6011557987758,153.42942771911618,112.64053206670852,11.871555385573677,104.42811047690253,115.64129491533551,122.12527242388043,107.97949980599539,9.0944323242764,100.6944794518607,108.62198186601911,114.73331465039934
