region_id,month,native_cell_count,core_region_ge_4_cells,small_region_lt_4_cells,longitude,latitude,region_lon_index,region_lat_index,replication_split,spatial_fold_5,K4_C1_L0_mm,K4_C1_L1_mm,K4_C1_L2_mm,K4_C1_L3_mm,K4_C2_L0_mm,K4_C2_L1_mm,K4_C2_L2_mm,K4_C2_L3_mm,K4_C3_L0_mm,K4_C3_L1_mm,K4_C3_L2_mm,K4_C3_L3_mm,K4_C4_L0_mm,K4_C4_L1_mm,K4_C4_L2_mm,K4_C4_L3_mm,PET_mm,precipitation_observed_mm,nmf_input_precipitation_mm,nmf_reconstructed_precipitation_mm,nmf_precipitation_residual_mm,nmf_component_sum_L0_mm,AET_mm,runoff_mm,SM_0_10cm_mm,SM_10_40cm_mm,SM_40_100cm_mm,SM_100_200cm_mm,SM_total_mm,delta_SM_0_10cm_mm,delta_SM_10_40cm_mm,delta_SM_40_100cm_mm,delta_SM_100_200cm_mm,delta_SM_total_mm,precipitation_interannual_std_mm,PET_interannual_std_mm,SM_total_interannual_std_mm
SLR_02_03,11,25,True,False,81.25000000000001,6.749999999999995,3,2,validation,1,38.34349208703082,0.0,12.60269407946076,23.51118978692311,4.675222058620242,48.11783388755492,84.0316406120634,48.8305458905996,74.73499027273468,91.06488186295265,0.0,0.0,185.86711565246148,93.78605152263845,35.17876155776636,7.0300268015123,106.95515723936018,312.41155722395547,312.41155722395547,303.6208200708473,8.790737153108182,303.62082007084723,114.93425998242223,77.7245992570449,38.27936012374453,114.29590800043154,214.6717560836513,376.65344102915054,743.9004647236218,6.227910888878519,24.255036129393048,73.73418673586949,34.779808256996716,138.9969408218792,114.04460409027489,8.613818959301817,68.1958599735702
SLR_02_03,12,25,True,False,81.25000000000001,6.749999999999995,3,2,test,1,88.47918673258297,38.34349208703082,0.0,12.60269407946076,0.0,4.675222058620242,48.11783388755492,84.0316406120634,30.363925713739807,74.73499027273468,91.06488186295265,0.0,102.49661746750878,185.86711565246148,93.78605152263845,35.17876155776636,107.45562380496298,214.95381485846,214.95381485846,221.3397299138316,-6.385915055371612,221.33972991383155,130.7853905391674,105.26411388435739,39.179640395911775,119.00250671612805,239.66825898812394,415.91136710226334,813.7617734185895,0.9002802721672438,4.706598715696515,24.996502904472635,39.2579260731128,69.86130869496776,92.93683670085241,7.849531919983045,68.4924395110476
SLR_02_04,1,15,True,False,81.6566666666667,6.77666666666666,4,2,train,1,121.26707641846096,106.0233148475658,45.94644553170769,0.0,8.801903307024151,0.0,2.3740746213804944,24.434203731054385,18.257386220759525,27.725708024904883,68.24152249220933,83.1525656352196,23.97463024364929,97.45920898858262,176.73229142630535,89.17674184181011,118.95633460312051,174.43116730082863,174.43116730082863,172.300996189894,2.13017111093464,172.30099618989394,139.1356279561917,77.67070328773562,36.862006175051754,113.69766248640047,229.05426402367553,381.86561650315514,761.4795462703389,-0.8374441784715643,-1.206769092001835,3.0578296653179393,32.56756489795015,33.5811788017528,109.85333055843162,9.056266797403616,102.01437725317756
SLR_02_04,2,15,True,False,81.6566666666667,6.77666666666666,4,2,train,1,56.9271544677577,121.26707641846096,106.0233148475658,45.94644553170769,10.952034780321709,8.801903307024151,0.0,2.3740746213804944,21.358607574985417,18.257386220759525,27.725708024904883,68.24152249220933,6.885115636821993,23.97463024364929,97.45920898858262,176.73229142630535,121.27745250781533,95.95567572055066,95.95567572055066,96.1229124598869,-0.1672367393362464,96.12291245988682,141.19775239273926,43.46616636129912,34.22202897178732,106.23697709293414,215.19332372837138,372.7404312273181,728.3927613647928,-2.6399772032644364,-7.460685393466335,-13.860940295304147,-9.125185275837055,-33.0867849055461,94.90545194795365,9.250261340678678,119.56431566825756
SLR_02_04,3,15,True,False,81.6566666666667,6.77666666666666,4,2,validation,1,35.37166697289,56.9271544677577,121.26707641846096,106.0233148475658,16.985263616283213,10.952034780321709,8.801903307024151,0.0,34.333392330119906,21.358607574985417,18.257386220759525,27.725708024904883,6.326272971524976,6.885115636821993,23.97463024364929,97.45920898858262,149.02157120694457,98.38646320082836,98.38646320082836,93.01659589081817,5.369867310010207,93.0165958908181,130.71113614555748,7.357031597391834,30.81691896157772,95.83578526034957,190.1465014901461,339.4464869817365,656.2456925006111,-3.4051100102095972,-10.401191832584573,-25.046822238225275,-33.2939442455816,-72.14706886418173,85.68957506558222,10.690480443916776,123.98121253875776
SLR_02_04,4,15,True,False,81.6566666666667,6.77666666666666,4,2,train,1,23.988206115092915,35.37166697289,56.9271544677577,121.26707641846096,19.689694382089243,16.985263616283213,10.952034780321709,8.801903307024151,75.2066257420908,34.333392330119906,21.358607574985417,18.257386220759525,32.07240135803421,6.326272971524976,6.885115636821993,23.97463024364929,144.31725993986208,149.358614560494,149.358614560494,150.95692759730724,-1.598313036813238,150.95692759730719,107.71158820026994,3.7848815989748865,31.028125004553115,92.71018944548842,176.6337273587948,316.0060161552158,616.3780565821506,0.21120604297539458,-3.1255958148611427,-13.512774131351307,-23.44047082652071,-39.86763591846045,68.28756113790409,8.797127353059391,121.21471228448094
SLR_02_04,5,15,True,False,81.6566666666667,6.77666666666666,4,2,train,1,26.00169987109828,23.988206115092915,35.37166697289,56.9271544677577,57.42988516349627,19.689694382089243,16.985263616283213,10.952034780321709,4.994036294260568,75.2066257420908,34.333392330119906,21.358607574985417,9.7411938520778,32.07240135803421,6.326272971524976,6.885115636821993,148.57005258561156,114.37018620132515,114.37018620132515,98.166815180933,16.203371020392154,98.16681518093291,106.41125552824101,2.0294036175431875,29.69048551456383,92.60204604980939,172.70150917860616,302.1759920914118,597.1700331653699,-1.3376394899892858,-0.1081433956790363,-3.9322181801886416,-13.83002406380399,-19.208023416780748,46.48731276854903,7.16469689773188,103.19220784180175
SLR_02_04,6,15,True,False,81.6566666666667,6.77666666666666,4,2,train,1,0.0,26.00169987109828,23.988206115092915,35.37166697289,49.44193810291176,57.42988516349627,19.689694382089243,16.985263616283213,0.0,4.994036294260568,75.2066257420908,34.333392330119906,0.0,9.7411938520778,32.07240135803421,6.326272971524976,150.77581292988882,48.52432871849362,48.52432871849362,49.44193810291178,-0.9176093844181564,49.44193810291176,66.39205457553489,0.1023272998518317,23.01665283967711,81.01457509510982,157.30992846265767,283.7651051909163,545.1062605104722,-6.673832674886718,-11.587470954699569,-15.391580715948493,-18.410886900495484,-52.06377265489766,19.20540406183747,7.378669199165608,85.25839159598763
SLR_02_04,7,15,True,False,81.6566666666667,6.77666666666666,4,2,validation,1,22.592998642524886,0.0,26.00169987109828,23.988206115092915,29.142312374802405,49.44193810291176,57.42988516349627,19.689694382089243,0.8122133427064846,0.0,4.994036294260568,75.2066257420908,2.6691254320622786,0.0,9.7411938520778,32.07240135803421,155.5648459995612,47.125623484204226,47.12562348420423,55.21664979209616,-8.09102630789193,55.21664979209606,56.242210890557466,0.16904555323666806,20.474412325082593,70.57841152932585,140.16793592342486,266.52985125610786,497.75061116688016,-2.5422405145945177,-10.436163565783971,-17.141992539232803,-17.23525393480844,-47.35564934359206,21.7648233575252,8.169441776770622,71.7627104174676
SLR_02_04,8,15,True,False,81.6566666666667,6.77666666666666,4,2,train,1,28.173114709494264,22.592998642524886,0.0,26.00169987109828,24.79611840752667,29.142312374802405,49.44193810291176,57.42988516349627,0.0,0.8122133427064846,0.0,4.994036294260568,6.684521579076623,2.6691254320622786,0.0,9.7411938520778,158.7396284894101,56.98565517895213,56.98565517895213,59.65375469609766,-2.668099517145528,59.65375469609756,55.685398023198715,0.7520568757463829,22.355811413651466,66.79536994191612,128.26843188211052,252.7687572173822,470.18837163932534,1.8813990885688732,-3.783041587409727,-11.899504041314344,-13.761094038725673,-27.562239527554823,30.384611941848657,6.8391172179750646,60.27366608358188
SLR_02_04,9,15,True,False,81.6566666666667,6.77666666666666,4,2,train,1,15.10162391470271,28.173114709494264,22.592998642524886,0.0,42.67121066521964,24.79611840752667,29.142312374802405,49.44193810291176,0.0,0.0,0.8122133427064846,0.0,33.449828485361415,6.684521579076623,2.6691254320622786,0.0,150.8880631106815,79.29958650661865,79.29958650661865,91.22266306528384,-11.9230765586652,91.22266306528377,34.60137137896319,0.1550810374442869,20.185762639003432,64.111248069812,121.00257788018776,242.85053948027448,448.15012705606244,-2.170048774648034,-2.6841218721041145,-7.2658540019227615,-9.91821773710771,-22.038244583262895,34.5066708881126,7.530755951532959,52.68468674505038
SLR_02_04,10,15,True,False,81.6566666666667,6.77666666666666,4,2,train,1,0.0,15.10162391470271,28.173114709494264,22.592998642524886,24.434203731054385,42.67121066521964,24.79611840752667,29.142312374802405,83.1525656352196,0.0,0.0,0.8122133427064846,89.17674184181011,33.449828485361415,6.684521579076623,2.6691254320622786,129.38316098410593,189.68903739552357,189.6890373955236,196.7635112080841,-7.074473812560512,196.76351120808408,71.87905269336783,4.255095348480431,28.011110873181757,77.20004121988288,122.79722379145446,236.03852530405172,464.04690077344696,7.825348234178325,13.08879315007087,1.7946459112666986,-6.81201417622276,15.89677371738452,62.9936479023988,9.522489564695332,49.229464787536244
SLR_02_04,11,15,True,False,81.6566666666667,6.77666666666666,4,2,test,1,45.94644553170769,0.0,15.10162391470271,28.173114709494264,2.3740746213804944,24.434203731054385,42.67121066521964,24.79611840752667,68.24152249220933,83.1525656352196,0.0,0.0,176.73229142630535,89.17674184181011,33.449828485361415,6.684521579076623,110.21517410454206,302.4496299882006,302.4496299882006,293.2943340716029,9.155295916597709,293.29433407160286,96.89679321951203,29.410800800728953,35.669092104592906,106.14721763721373,185.3793324387102,260.33803632712204,587.5336782901298,7.657981231411149,28.94717641733085,62.58210864725575,24.299511023070323,123.48677751668288,116.07206660239396,8.89272801505232,77.04091906659107
SLR_02_04,12,15,True,False,81.6566666666667,6.77666666666666,4,2,test,1,106.0233148475658,45.94644553170769,0.0,15.10162391470271,0.0,2.3740746213804944,24.434203731054385,42.67121066521964,27.725708024904883,68.24152249220933,83.1525656352196,0.0,97.45920898858262,176.73229142630535,89.17674184181011,33.449828485361415,109.57667543154852,223.62175751757522,223.6217575175752,231.20823186105332,-7.586474343478159,231.2082318610533,118.57812596046425,69.7569682194567,37.69945035352332,114.90443157840231,225.9964343583576,349.298051605205,727.8983674685861,2.030358248930412,8.757213941188581,40.61710191964738,88.96001527808295,140.36468917845627,102.33040757761104,8.144998253939432,99.5837932808718
