grid_id,longitude,latitude,region_id,region_lon_index,region_lat_index,region_lon_min,region_lon_max,region_lat_min,region_lat_max,region_center_lon,region_center_lat,latitude_area_weight
SL_6.9500_79.9500,79.94999999999999,6.949999999999989,SLR_02_00,0,2,79.5,80.0,6.5,7.0,79.75,6.75,0.992652124759271
SL_6.9500_80.0500,80.05000000000001,6.949999999999989,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.992652124759271
SL_6.9500_80.1500,80.15000000000003,6.949999999999989,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.992652124759271
SL_6.9500_80.2500,80.25,6.949999999999989,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.992652124759271
SL_6.9500_80.3500,80.35000000000002,6.949999999999989,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.992652124759271
SL_6.9500_80.4500,80.44999999999999,6.949999999999989,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.992652124759271
SL_6.9500_80.5500,80.55000000000001,6.949999999999989,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.992652124759271
SL_6.9500_80.6500,80.65000000000003,6.949999999999989,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.992652124759271
SL_6.9500_80.7500,80.75,6.949999999999989,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.992652124759271
SL_6.9500_80.8500,80.85000000000002,6.949999999999989,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.992652124759271
SL_6.9500_80.9500,80.94999999999999,6.949999999999989,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.992652124759271
SL_6.9500_81.0500,81.05000000000001,6.949999999999989,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.992652124759271
SL_6.9500_81.1500,81.15000000000003,6.949999999999989,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.992652124759271
SL_6.9500_81.2500,81.25,6.949999999999989,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.992652124759271
SL_6.9500_81.3500,81.35000000000002,6.949999999999989,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.992652124759271
SL_6.9500_81.4500,81.44999999999999,6.949999999999989,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.992652124759271
SL_6.9500_81.5500,81.55000000000001,6.949999999999989,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.992652124759271
SL_6.9500_81.6500,81.65000000000003,6.949999999999989,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.992652124759271
SL_6.9500_81.7500,81.75,6.949999999999989,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.992652124759271
SL_6.9500_81.8500,81.85000000000002,6.949999999999989,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.992652124759271
SL_6.8500_79.9500,79.94999999999999,6.849999999999994,SLR_02_00,0,2,79.5,80.0,6.5,7.0,79.75,6.75,0.9928618030717181
SL_6.8500_80.0500,80.05000000000001,6.849999999999994,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9928618030717181
SL_6.8500_80.1500,80.15000000000003,6.849999999999994,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9928618030717181
SL_6.8500_80.2500,80.25,6.849999999999994,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9928618030717181
SL_6.8500_80.3500,80.35000000000002,6.849999999999994,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9928618030717181
SL_6.8500_80.4500,80.44999999999999,6.849999999999994,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9928618030717181
SL_6.8500_80.5500,80.55000000000001,6.849999999999994,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9928618030717181
SL_6.8500_80.6500,80.65000000000003,6.849999999999994,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9928618030717181
SL_6.8500_80.7500,80.75,6.849999999999994,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9928618030717181
SL_6.8500_80.8500,80.85000000000002,6.849999999999994,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9928618030717181
SL_6.8500_80.9500,80.94999999999999,6.849999999999994,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9928618030717181
SL_6.8500_81.0500,81.05000000000001,6.849999999999994,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9928618030717181
SL_6.8500_81.1500,81.15000000000003,6.849999999999994,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9928618030717181
SL_6.8500_81.2500,81.25,6.849999999999994,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9928618030717181
SL_6.8500_81.3500,81.35000000000002,6.849999999999994,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9928618030717181
SL_6.8500_81.4500,81.44999999999999,6.849999999999994,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9928618030717181
SL_6.8500_81.5500,81.55000000000001,6.849999999999994,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.9928618030717181
SL_6.8500_81.6500,81.65000000000003,6.849999999999994,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.9928618030717181
SL_6.8500_81.7500,81.75,6.849999999999994,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.9928618030717181
SL_6.7500_79.9500,79.94999999999999,6.75,SLR_02_00,0,2,79.5,80.0,6.5,7.0,79.75,6.75,0.9930684569549263
SL_6.7500_80.0500,80.05000000000001,6.75,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9930684569549263
SL_6.7500_80.1500,80.15000000000003,6.75,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9930684569549263
SL_6.7500_80.2500,80.25,6.75,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9930684569549263
SL_6.7500_80.3500,80.35000000000002,6.75,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9930684569549263
SL_6.7500_80.4500,80.44999999999999,6.75,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9930684569549263
SL_6.7500_80.5500,80.55000000000001,6.75,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9930684569549263
SL_6.7500_80.6500,80.65000000000003,6.75,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9930684569549263
SL_6.7500_80.7500,80.75,6.75,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9930684569549263
SL_6.7500_80.8500,80.85000000000002,6.75,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9930684569549263
SL_6.7500_80.9500,80.94999999999999,6.75,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9930684569549263
SL_6.7500_81.0500,81.05000000000001,6.75,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9930684569549263
SL_6.7500_81.1500,81.15000000000003,6.75,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9930684569549263
SL_6.7500_81.2500,81.25,6.75,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9930684569549263
SL_6.7500_81.3500,81.35000000000002,6.75,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9930684569549263
SL_6.7500_81.4500,81.44999999999999,6.75,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9930684569549263
SL_6.7500_81.5500,81.55000000000001,6.75,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.9930684569549263
SL_6.7500_81.6500,81.65000000000003,6.75,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.9930684569549263
SL_6.7500_81.7500,81.75,6.75,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.9930684569549263
SL_6.6500_79.9500,79.94999999999999,6.649999999999992,SLR_02_00,0,2,79.5,80.0,6.5,7.0,79.75,6.75,0.9932720857793922
SL_6.6500_80.0500,80.05000000000001,6.649999999999992,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9932720857793922
SL_6.6500_80.1500,80.15000000000003,6.649999999999992,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9932720857793922
SL_6.6500_80.2500,80.25,6.649999999999992,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9932720857793922
SL_6.6500_80.3500,80.35000000000002,6.649999999999992,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9932720857793922
SL_6.6500_80.4500,80.44999999999999,6.649999999999992,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9932720857793922
SL_6.6500_80.5500,80.55000000000001,6.649999999999992,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9932720857793922
SL_6.6500_80.6500,80.65000000000003,6.649999999999992,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9932720857793922
SL_6.6500_80.7500,80.75,6.649999999999992,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9932720857793922
SL_6.6500_80.8500,80.85000000000002,6.649999999999992,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9932720857793922
SL_6.6500_80.9500,80.94999999999999,6.649999999999992,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9932720857793922
SL_6.6500_81.0500,81.05000000000001,6.649999999999992,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9932720857793922
SL_6.6500_81.1500,81.15000000000003,6.649999999999992,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9932720857793922
SL_6.6500_81.2500,81.25,6.649999999999992,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9932720857793922
SL_6.6500_81.3500,81.35000000000002,6.649999999999992,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9932720857793922
SL_6.6500_81.4500,81.44999999999999,6.649999999999992,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9932720857793922
SL_6.6500_81.5500,81.55000000000001,6.649999999999992,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.9932720857793922
SL_6.6500_81.6500,81.65000000000003,6.649999999999992,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.9932720857793922
SL_6.6500_81.7500,81.75,6.649999999999992,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.9932720857793922
SL_6.5500_80.0500,80.05000000000001,6.549999999999997,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9934726889248269
SL_6.5500_80.1500,80.15000000000003,6.549999999999997,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9934726889248269
SL_6.5500_80.2500,80.25,6.549999999999997,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9934726889248269
SL_6.5500_80.3500,80.35000000000002,6.549999999999997,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9934726889248269
SL_6.5500_80.4500,80.44999999999999,6.549999999999997,SLR_02_01,1,2,80.0,80.5,6.5,7.0,80.25,6.75,0.9934726889248269
SL_6.5500_80.5500,80.55000000000001,6.549999999999997,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9934726889248269
SL_6.5500_80.6500,80.65000000000003,6.549999999999997,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9934726889248269
SL_6.5500_80.7500,80.75,6.549999999999997,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9934726889248269
SL_6.5500_80.8500,80.85000000000002,6.549999999999997,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9934726889248269
SL_6.5500_80.9500,80.94999999999999,6.549999999999997,SLR_02_02,2,2,80.5,81.0,6.5,7.0,80.75,6.75,0.9934726889248269
SL_6.5500_81.0500,81.05000000000001,6.549999999999997,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9934726889248269
SL_6.5500_81.1500,81.15000000000003,6.549999999999997,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9934726889248269
SL_6.5500_81.2500,81.25,6.549999999999997,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9934726889248269
SL_6.5500_81.3500,81.35000000000002,6.549999999999997,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9934726889248269
SL_6.5500_81.4500,81.44999999999999,6.549999999999997,SLR_02_03,3,2,81.0,81.5,6.5,7.0,81.25,6.75,0.9934726889248269
SL_6.5500_81.5500,81.55000000000001,6.549999999999997,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.9934726889248269
SL_6.5500_81.6500,81.65000000000003,6.549999999999997,SLR_02_04,4,2,81.5,82.0,6.5,7.0,81.75,6.75,0.9934726889248269
SL_6.4500_80.0500,80.05000000000001,6.449999999999989,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9936702657801586
SL_6.4500_80.1500,80.15000000000003,6.449999999999989,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9936702657801586
SL_6.4500_80.2500,80.25,6.449999999999989,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9936702657801586
SL_6.4500_80.3500,80.35000000000002,6.449999999999989,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9936702657801586
SL_6.4500_80.4500,80.44999999999999,6.449999999999989,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9936702657801586
SL_6.4500_80.5500,80.55000000000001,6.449999999999989,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9936702657801586
SL_6.4500_80.6500,80.65000000000003,6.449999999999989,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9936702657801586
SL_6.4500_80.7500,80.75,6.449999999999989,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9936702657801586
SL_6.4500_80.8500,80.85000000000002,6.449999999999989,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9936702657801586
SL_6.4500_80.9500,80.94999999999999,6.449999999999989,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9936702657801586
SL_6.4500_81.0500,81.05000000000001,6.449999999999989,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9936702657801586
SL_6.4500_81.1500,81.15000000000003,6.449999999999989,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9936702657801586
SL_6.4500_81.2500,81.25,6.449999999999989,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9936702657801586
SL_6.4500_81.3500,81.35000000000002,6.449999999999989,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9936702657801586
SL_6.4500_81.4500,81.44999999999999,6.449999999999989,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9936702657801586
SL_6.4500_81.5500,81.55000000000001,6.449999999999989,SLR_01_04,4,1,81.5,82.0,6.0,6.5,81.75,6.25,0.9936702657801586
SL_6.4500_81.6500,81.65000000000003,6.449999999999989,SLR_01_04,4,1,81.5,82.0,6.0,6.5,81.75,6.25,0.9936702657801586
SL_6.3500_80.0500,80.05000000000001,6.349999999999994,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9938648157435338
SL_6.3500_80.1500,80.15000000000003,6.349999999999994,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9938648157435338
SL_6.3500_80.2500,80.25,6.349999999999994,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9938648157435338
SL_6.3500_80.3500,80.35000000000002,6.349999999999994,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9938648157435338
SL_6.3500_80.4500,80.44999999999999,6.349999999999994,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9938648157435338
SL_6.3500_80.5500,80.55000000000001,6.349999999999994,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9938648157435338
SL_6.3500_80.6500,80.65000000000003,6.349999999999994,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9938648157435338
SL_6.3500_80.7500,80.75,6.349999999999994,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9938648157435338
SL_6.3500_80.8500,80.85000000000002,6.349999999999994,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9938648157435338
SL_6.3500_80.9500,80.94999999999999,6.349999999999994,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9938648157435338
SL_6.3500_81.0500,81.05000000000001,6.349999999999994,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9938648157435338
SL_6.3500_81.1500,81.15000000000003,6.349999999999994,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9938648157435338
SL_6.3500_81.2500,81.25,6.349999999999994,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9938648157435338
SL_6.3500_81.3500,81.35000000000002,6.349999999999994,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9938648157435338
SL_6.3500_81.4500,81.44999999999999,6.349999999999994,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9938648157435338
SL_6.2500_80.0500,80.05000000000001,6.25,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9940563382223196
SL_6.2500_80.1500,80.15000000000003,6.25,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9940563382223196
SL_6.2500_80.2500,80.25,6.25,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9940563382223196
SL_6.2500_80.3500,80.35000000000002,6.25,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9940563382223196
SL_6.2500_80.4500,80.44999999999999,6.25,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9940563382223196
SL_6.2500_80.5500,80.55000000000001,6.25,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9940563382223196
SL_6.2500_80.6500,80.65000000000003,6.25,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9940563382223196
SL_6.2500_80.7500,80.75,6.25,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9940563382223196
SL_6.2500_80.8500,80.85000000000002,6.25,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9940563382223196
SL_6.2500_80.9500,80.94999999999999,6.25,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9940563382223196
SL_6.2500_81.0500,81.05000000000001,6.25,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9940563382223196
SL_6.2500_81.1500,81.15000000000003,6.25,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9940563382223196
SL_6.2500_81.2500,81.25,6.25,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9940563382223196
SL_6.2500_81.3500,81.35000000000002,6.25,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9940563382223196
SL_6.1500_80.1500,80.15000000000003,6.149999999999992,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9942448326331055
SL_6.1500_80.2500,80.25,6.149999999999992,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9942448326331055
SL_6.1500_80.3500,80.35000000000002,6.149999999999992,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9942448326331055
SL_6.1500_80.4500,80.44999999999999,6.149999999999992,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9942448326331055
SL_6.1500_80.5500,80.55000000000001,6.149999999999992,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9942448326331055
SL_6.1500_80.6500,80.65000000000003,6.149999999999992,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9942448326331055
SL_6.1500_80.7500,80.75,6.149999999999992,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9942448326331055
SL_6.1500_80.8500,80.85000000000002,6.149999999999992,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9942448326331055
SL_6.1500_80.9500,80.94999999999999,6.149999999999992,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9942448326331055
SL_6.1500_81.0500,81.05000000000001,6.149999999999992,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9942448326331055
SL_6.1500_81.1500,81.15000000000003,6.149999999999992,SLR_01_03,3,1,81.0,81.5,6.0,6.5,81.25,6.25,0.9942448326331055
SL_6.0500_80.2500,80.25,6.049999999999997,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9944302984017045
SL_6.0500_80.3500,80.35000000000002,6.049999999999997,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9944302984017045
SL_6.0500_80.4500,80.44999999999999,6.049999999999997,SLR_01_01,1,1,80.0,80.5,6.0,6.5,80.25,6.25,0.9944302984017045
SL_6.0500_80.5500,80.55000000000001,6.049999999999997,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9944302984017045
SL_6.0500_80.6500,80.65000000000003,6.049999999999997,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9944302984017045
SL_6.0500_80.7500,80.75,6.049999999999997,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9944302984017045
SL_6.0500_80.8500,80.85000000000002,6.049999999999997,SLR_01_02,2,1,80.5,81.0,6.0,6.5,80.75,6.25,0.9944302984017045
SL_5.9500_80.5500,80.55000000000001,5.949999999999989,SLR_00_02,2,0,80.5,81.0,5.5,6.0,80.75,5.75,0.994612734963156
